what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1302739551843
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.saveAll",1302739553109
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739553640
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739647296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739654000
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739660125
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739663312
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739726406
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739729500
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739884531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739885390
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739886531
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739887609
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739906078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739908734
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1302739951390
